query_id,query,url,organic_rank,domain_rating,page_authority,word_count,has_schema,num_lists_tables,has_faq,query_url_similarity,passage_match_score,content_freshness_days,num_entities_matched,readability_score,is_https,domain_citation_rate,is_forum,is_video,content_type,cited
q0272,how to descale an espresso machine,https://example0272.com/page-8,20,54.0,58.7,1198,1,1,0,0.253,0.382,199,5,30.3,1,0.285,0,0,commercial,0
q0272,how to descale an espresso machine,https://example0272.com/page-9,14,56.1,55.6,2771,0,2,1,0.692,0.793,175,12,63.8,1,0.426,0,0,commercial,1
q0272,how to descale an espresso machine,https://example0272.com/page-10,10,63.4,56.9,2452,0,4,0,0.541,0.549,161,5,87.4,1,0.274,0,0,transactional,1
q0272,how to descale an espresso machine,https://example0272.com/page-11,15,62.6,60.2,2000,0,0,0,0.622,0.739,173,10,49.7,1,0.289,0,1,informational,0
q0272,how to descale an espresso machine,https://example0272.com/page-12,9,66.4,61.8,2189,1,2,1,0.475,0.3,179,4,57.7,1,0.258,0,0,informational,0
q0272,how to descale an espresso machine,https://example0272.com/page-13,7,96.9,90.8,1366,1,4,0,0.614,0.986,127,7,70.7,0,0.299,0,0,informational,1
q0272,how to descale an espresso machine,https://example0272.com/page-14,10,86.4,78.1,1452,1,7,1,0.908,0.559,127,7,72.0,0,0.331,0,0,commercial,0
q0272,how to descale an espresso machine,https://example0272.com/page-15,19,30.5,36.5,755,1,3,0,0.388,0.246,181,11,69.2,1,0.118,0,0,commercial,0
q0272,how to descale an espresso machine,https://example0272.com/page-16,10,81.0,95.1,1410,0,0,0,0.403,0.295,165,10,56.6,1,0.452,0,1,informational,0
q0272,how to descale an espresso machine,https://example0272.com/page-17,13,71.6,72.6,746,0,4,0,0.786,0.715,151,5,56.8,1,0.315,0,0,informational,0
q0272,how to descale an espresso machine,https://example0272.com/page-18,18,63.3,66.0,595,1,2,0,0.502,0.464,193,8,45.1,1,0.288,0,0,commercial,0
q0272,how to descale an espresso machine,https://example0272.com/page-19,14,60.5,59.0,1100,0,3,1,0.647,0.804,182,7,64.3,1,0.383,0,0,commercial,0
q0273,best home espresso machine 2026,https://example0273.com/page-0,15,58.3,61.9,708,0,3,0,0.551,0.647,207,7,77.3,1,0.194,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-1,13,60.9,61.1,1935,1,3,1,0.484,0.511,206,6,63.3,0,0.177,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-2,9,28.3,42.5,1863,1,5,0,0.629,0.658,210,9,55.9,1,0.209,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-3,9,58.2,51.8,1185,1,5,0,0.66,0.556,179,9,78.8,0,0.192,0,1,informational,1
q0273,best home espresso machine 2026,https://example0273.com/page-4,24,38.2,44.0,952,0,1,0,0.26,0.215,228,2,81.1,0,0.121,0,0,transactional,0
q0273,best home espresso machine 2026,https://example0273.com/page-5,17,60.4,54.9,1253,0,1,0,0.553,0.609,196,6,53.4,1,0.117,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-6,16,46.1,49.5,2208,1,0,0,0.315,0.354,236,9,72.0,1,0.183,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-7,11,78.8,83.1,1666,0,9,0,0.737,0.641,143,11,65.7,1,0.229,0,0,transactional,0
q0273,best home espresso machine 2026,https://example0273.com/page-8,21,50.9,54.4,1003,0,3,0,0.561,0.541,235,12,58.3,1,0.126,0,0,commercial,0
q0273,best home espresso machine 2026,https://example0273.com/page-9,12,93.1,91.7,1236,0,3,0,0.692,0.643,179,6,56.4,1,0.481,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-10,16,62.6,53.0,888,0,3,1,0.544,0.729,219,4,62.7,1,0.3,0,0,informational,0
q0273,best home espresso machine 2026,https://example0273.com/page-11,9,73.3,70.5,1939,1,5,0,0.755,0.75,184,16,71.6,1,0.298,0,0,informational,1
q0273,best home espresso machine 2026,https://example0273.com/page-12,7,59.7,63.5,2325,1,4,0,0.614,0.551,202,12,69.5,1,0.362,0,0,commercial,0
q0273,best home espresso machine 2026,https://example0273.com/page-13,19,61.3,43.9,1039,0,3,1,0.631,0.474,198,8,50.9,1,0.271,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-0,9,84.3,89.1,1805,0,3,0,0.79,0.977,284,14,75.2,1,0.411,0,0,transactional,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-1,9,90.1,81.7,2020,0,3,0,0.486,0.692,328,6,64.0,1,0.342,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-2,3,88.4,94.3,2088,0,2,0,0.696,0.698,288,5,55.4,1,0.458,0,0,informational,1
q0274,dual boiler vs heat exchanger,https://example0274.com/page-3,12,77.7,76.5,1445,1,2,0,0.463,0.532,334,9,72.6,1,0.469,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-4,6,71.0,67.3,1497,1,1,1,0.497,0.498,316,8,60.3,1,0.177,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-5,7,55.6,41.4,1674,1,2,0,0.661,0.704,321,11,70.4,1,0.183,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-6,23,63.9,63.6,1358,1,1,1,0.513,0.472,379,10,62.0,1,0.202,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-7,12,42.9,36.0,942,0,2,0,0.327,0.158,379,7,60.5,1,0.012,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-8,11,90.7,85.2,2341,0,4,0,0.64,0.975,326,6,58.1,1,0.468,0,0,informational,1
q0274,dual boiler vs heat exchanger,https://example0274.com/page-9,18,59.4,48.6,1392,0,0,0,0.245,0.592,383,5,52.0,1,0.195,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-10,12,34.4,36.0,1489,1,1,0,0.589,0.816,358,7,55.3,1,0.214,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-11,12,64.3,66.9,888,0,2,0,0.663,0.907,322,9,54.7,1,0.208,0,0,transactional,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-12,10,66.1,70.0,856,0,2,1,0.478,0.393,343,12,84.8,1,0.238,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-13,8,60.7,54.4,990,1,3,1,0.627,0.258,293,7,65.7,1,0.274,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-14,8,69.9,68.0,1664,1,2,0,0.596,0.524,318,10,54.1,1,0.32,0,0,informational,0
q0274,dual boiler vs heat exchanger,https://example0274.com/page-15,23,39.1,36.9,1359,0,0,0,0.327,0.16,394,3,62.5,1,0.183,0,0,informational,0
q0275,what is a verkehrswert,https://example0275.com/page-0,15,49.6,48.2,2217,0,1,0,0.565,0.356,156,9,64.4,1,0.216,0,0,informational,0
q0275,what is a verkehrswert,https://example0275.com/page-1,12,40.7,27.7,1023,1,0,0,0.641,0.633,163,4,33.6,1,0.144,1,0,commercial,1
q0275,what is a verkehrswert,https://example0275.com/page-2,14,35.7,37.1,2612,1,3,0,0.683,0.724,128,3,89.2,1,0.128,0,0,commercial,0
q0275,what is a verkehrswert,https://example0275.com/page-3,8,48.5,47.5,150,0,4,0,0.426,0.163,145,14,57.8,1,0.332,0,0,informational,0
q0275,what is a verkehrswert,https://example0275.com/page-4,12,60.1,76.0,1310,0,5,0,0.719,0.701,153,10,47.1,1,0.431,0,0,commercial,0
q0275,what is a verkehrswert,https://example0275.com/page-5,11,76.6,86.3,2215,0,2,0,0.69,0.619,139,11,62.1,0,0.347,0,0,transactional,0
q0275,what is a verkehrswert,https://example0275.com/page-6,13,73.6,77.4,1626,1,3,0,0.674,0.839,136,13,56.0,1,0.399,0,0,commercial,0
q0275,what is a verkehrswert,https://example0275.com/page-7,10,70.7,66.0,569,1,5,0,0.792,1.0,144,7,85.5,1,0.284,0,0,informational,0
q0275,what is a verkehrswert,https://example0275.com/page-8,5,83.4,71.7,1986,0,2,0,0.914,1.0,119,14,66.6,1,0.453,0,1,informational,1
q0275,what is a verkehrswert,https://example0275.com/page-9,16,39.2,55.5,762,0,3,0,0.252,0.216,177,2,59.4,1,0.079,0,1,informational,0
q0275,what is a verkehrswert,https://example0275.com/page-10,14,33.5,32.4,2275,1,2,1,0.48,0.604,156,10,68.3,1,0.278,0,0,informational,0
q0276,immobilienbewertung kostenlos,https://example0276.com/page-0,8,58.4,53.3,2061,0,2,0,0.766,0.826,301,8,79.2,1,0.201,0,0,informational,0
q0276,immobilienbewertung kostenlos,https://example0276.com/page-1,5,95.9,94.3,2952,0,4,1,0.575,0.65,347,3,73.1,1,0.441,0,0,commercial,1
q0276,immobilienbewertung kostenlos,https://example0276.com/page-2,9,85.5,77.8,2170,1,5,1,0.587,0.521,311,8,63.2,1,0.346,0,0,commercial,0
q0276,immobilienbewertung kostenlos,https://example0276.com/page-3,9,40.0,47.2,2612,1,5,1,0.503,0.594,358,11,52.9,0,0.164,0,0,informational,0
q0276,immobilienbewertung kostenlos,https://example0276.com/page-4,17,48.4,39.4,773,0,0,1,0.603,0.627,385,7,61.0,1,0.249,0,0,commercial,0
q0276,immobilienbewertung kostenlos,https://example0276.com/page-5,1,59.6,63.6,1711,1,6,0,0.746,0.832,335,12,62.8,1,0.286,1,0,commercial,1
q0276,immobilienbewertung kostenlos,https://example0276.com/page-6,18,43.1,45.9,595,0,3,0,0.587,0.377,457,10,66.6,1,0.104,0,0,commercial,0
q0276,immobilienbewertung kostenlos,https://example0276.com/page-7,12,44.8,40.5,959,0,2,1,0.485,0.55,416,7,70.1,1,0.209,1,0,informational,1
q0276,immobilienbewertung kostenlos,https://example0276.com/page-8,16,48.7,43.7,2708,1,3,0,0.371,0.158,359,10,71.1,1,0.315,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-0,9,60.1,52.4,2459,1,2,0,0.71,0.663,42,11,52.2,1,0.252,0,0,informational,1
q0277,how does group kfold work,https://example0277.com/page-1,9,58.9,52.9,1334,0,2,1,0.531,0.615,40,6,89.6,1,0.334,1,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-2,8,68.3,67.5,1136,0,1,0,0.531,0.328,43,5,56.6,1,0.552,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-3,13,65.9,78.4,1081,0,6,0,0.527,0.516,40,8,63.8,1,0.477,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-4,13,57.6,66.5,2490,0,3,0,0.682,0.856,38,9,73.0,1,0.41,0,1,commercial,0
q0277,how does group kfold work,https://example0277.com/page-5,15,47.4,49.1,1022,0,3,0,0.304,0.251,49,6,38.7,1,0.271,0,0,transactional,0
q0277,how does group kfold work,https://example0277.com/page-6,14,64.2,54.2,798,0,4,1,0.727,0.73,40,12,53.3,1,0.237,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-7,6,80.4,66.3,1693,0,3,0,0.627,0.957,36,9,63.6,1,0.343,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-8,15,60.2,52.3,1108,1,3,0,0.409,0.314,44,8,53.9,1,0.474,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-9,9,66.3,50.4,2500,0,2,0,0.664,0.647,41,7,59.4,1,0.299,0,0,transactional,0
q0277,how does group kfold work,https://example0277.com/page-10,10,76.1,66.1,2088,1,2,1,0.447,0.169,43,4,90.1,1,0.452,0,0,transactional,0
q0277,how does group kfold work,https://example0277.com/page-11,15,31.0,15.5,1493,1,0,0,0.418,0.476,50,7,76.6,1,0.104,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-12,19,72.2,75.1,2199,0,2,0,0.56,0.656,50,6,38.7,1,0.374,0,1,informational,0
q0277,how does group kfold work,https://example0277.com/page-13,5,47.8,37.6,1789,1,2,0,0.71,0.798,41,11,59.8,1,0.292,0,0,informational,1
q0277,how does group kfold work,https://example0277.com/page-14,16,37.3,45.1,1225,1,2,0,0.584,0.839,48,10,73.8,1,0.148,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-15,18,52.7,53.7,955,0,2,1,0.454,0.537,47,7,56.6,1,0.161,0,0,informational,0
q0277,how does group kfold work,https://example0277.com/page-16,8,52.1,51.7,1339,1,3,0,0.536,0.526,44,7,49.2,1,0.206,0,1,transactional,0
q0277,how does group kfold work,https://example0277.com/page-17,9,94.6,99.8,918,0,8,1,0.746,0.857,37,9,79.5,1,0.503,0,0,informational,1
q0278,pr auc vs roc auc,https://example0278.com/page-0,15,65.5,58.1,1498,1,3,1,0.386,0.435,1553,16,63.1,1,0.277,0,0,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-1,16,67.7,78.7,1567,0,0,1,0.736,0.916,1441,7,70.6,0,0.408,0,1,informational,1
q0278,pr auc vs roc auc,https://example0278.com/page-2,16,59.8,56.0,1618,0,2,0,0.547,0.576,1685,16,53.9,1,0.368,0,0,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-3,19,57.6,49.2,1997,0,2,0,0.776,0.768,1543,11,69.2,1,0.22,0,0,commercial,0
q0278,pr auc vs roc auc,https://example0278.com/page-4,9,54.4,55.6,1979,0,4,1,0.688,0.542,1403,10,56.2,1,0.224,0,0,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-5,13,72.1,65.6,948,1,3,0,0.702,0.956,1492,15,81.7,1,0.331,0,0,informational,1
q0278,pr auc vs roc auc,https://example0278.com/page-6,28,63.3,56.7,1452,0,1,0,0.405,0.199,1775,6,60.8,1,0.25,1,0,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-7,22,47.6,54.4,1937,1,2,0,0.351,0.165,1775,7,42.1,1,0.295,0,0,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-8,5,90.2,86.4,1501,0,4,0,0.645,0.729,1196,7,59.3,1,0.645,0,0,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-9,10,96.5,100.0,1563,1,7,1,0.831,0.815,1291,9,56.2,1,0.401,0,0,informational,1
q0278,pr auc vs roc auc,https://example0278.com/page-10,9,87.5,91.6,2172,1,4,1,0.757,0.835,1340,9,60.7,1,0.351,1,0,commercial,1
q0278,pr auc vs roc auc,https://example0278.com/page-11,25,56.6,56.4,662,0,3,1,0.518,0.511,1725,5,44.2,0,0.336,0,1,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-12,11,55.1,54.3,1920,1,3,1,0.494,0.279,1514,7,57.3,1,0.071,1,1,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-13,12,38.0,33.8,1687,0,0,0,0.64,0.414,1733,9,52.4,1,0.219,0,0,transactional,0
q0278,pr auc vs roc auc,https://example0278.com/page-14,10,74.1,69.4,916,0,1,1,0.568,0.313,1450,7,66.1,1,0.273,0,1,informational,0
q0278,pr auc vs roc auc,https://example0278.com/page-15,7,62.1,64.6,2024,0,4,0,0.645,0.99,1366,11,58.9,1,0.427,0,0,informational,1
q0278,pr auc vs roc auc,https://example0278.com/page-16,14,63.7,69.5,1316,0,1,0,0.424,0.264,1679,10,69.2,1,0.235,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-0,6,65.8,59.8,1588,1,1,1,0.838,0.645,424,12,53.2,1,0.098,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-1,4,73.0,66.7,1736,0,2,0,0.687,0.583,378,8,67.2,1,0.34,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-2,1,61.6,60.0,856,1,6,0,0.872,0.812,367,12,50.2,1,0.355,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-3,12,67.5,70.8,167,0,0,0,0.49,0.414,483,5,66.4,1,0.396,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-4,7,95.6,100.0,1903,1,4,0,0.698,0.873,379,4,64.8,0,0.438,0,0,commercial,0
q0279,shap values explained,https://example0279.com/page-5,11,71.2,66.5,371,0,5,0,0.515,0.546,429,7,56.4,1,0.34,0,1,informational,0
q0279,shap values explained,https://example0279.com/page-6,17,48.8,35.9,1353,0,1,0,0.607,0.456,542,10,38.1,1,0.084,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-7,8,58.7,52.0,2971,0,2,1,0.6,0.588,419,13,61.5,1,0.271,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-8,3,74.8,84.5,2786,1,2,0,0.722,0.668,358,10,74.4,1,0.375,0,0,commercial,0
q0279,shap values explained,https://example0279.com/page-9,21,43.1,48.2,1292,0,1,0,0.481,0.469,529,8,53.0,1,0.281,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-10,8,49.7,57.4,2152,1,4,1,0.443,0.371,413,7,74.9,1,0.306,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-11,13,56.3,56.9,1797,1,0,0,0.535,0.369,478,9,45.4,1,0.357,0,1,commercial,0
q0279,shap values explained,https://example0279.com/page-12,17,63.5,60.6,2184,0,3,0,0.616,0.75,442,9,57.3,1,0.271,1,1,informational,0
q0279,shap values explained,https://example0279.com/page-13,13,62.5,52.0,1054,0,1,0,0.435,0.801,482,6,59.0,1,0.181,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-14,12,67.8,74.8,2340,1,3,0,0.59,0.744,519,12,67.3,1,0.361,1,0,informational,0
q0279,shap values explained,https://example0279.com/page-15,12,73.7,75.7,2506,1,3,0,0.709,0.734,415,10,82.3,1,0.317,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-16,1,62.6,58.7,1679,1,2,0,0.609,0.679,399,5,77.6,1,0.268,0,0,informational,1
q0279,shap values explained,https://example0279.com/page-17,12,62.6,48.0,779,1,5,0,0.323,0.255,502,4,70.7,1,0.354,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-18,11,52.4,62.2,751,0,0,1,0.65,0.792,462,8,76.2,1,0.309,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-19,1,63.4,72.5,2473,0,5,0,0.481,0.319,436,12,42.0,1,0.303,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-20,14,61.0,57.5,2560,0,2,1,0.48,0.424,473,5,34.8,1,0.246,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-21,10,73.8,72.9,2018,0,2,1,0.752,0.752,420,6,57.0,1,0.444,0,0,commercial,0
q0279,shap values explained,https://example0279.com/page-22,7,59.4,55.7,1614,0,3,0,0.579,0.719,467,7,67.9,1,0.306,0,1,informational,0
q0279,shap values explained,https://example0279.com/page-23,13,36.6,34.8,2419,0,3,1,0.477,0.431,495,7,69.9,1,0.086,0,0,informational,0
q0279,shap values explained,https://example0279.com/page-24,29,43.4,25.2,974,0,1,0,0.168,0.145,560,8,60.3,1,0.2,0,0,transactional,0
q0279,shap values explained,https://example0279.com/page-25,12,51.0,53.9,1545,1,3,0,0.347,0.153,469,5,59.6,1,0.169,1,0,transactional,0
q0280,local seo for small business,https://example0280.com/page-0,20,48.4,39.0,1357,1,1,0,0.568,0.576,14,9,52.4,1,0.184,0,0,informational,0
q0280,local seo for small business,https://example0280.com/page-1,11,52.1,54.5,2406,1,4,0,0.581,0.481,13,14,61.9,1,0.313,0,0,commercial,0
q0280,local seo for small business,https://example0280.com/page-2,22,45.4,54.7,2437,0,1,0,0.475,0.632,14,4,52.1,1,0.153,0,0,transactional,1
q0280,local seo for small business,https://example0280.com/page-3,8,92.3,100.0,1464,0,6,1,0.657,0.834,12,10,64.5,1,0.331,0,0,informational,0
q0280,local seo for small business,https://example0280.com/page-4,12,59.1,49.9,1721,1,2,0,0.728,0.891,13,10,63.9,1,0.192,0,1,informational,0
q0280,local seo for small business,https://example0280.com/page-5,14,56.7,57.9,1910,1,3,0,0.484,0.571,14,8,58.3,1,0.277,0,0,informational,0
q0280,local seo for small business,https://example0280.com/page-6,1,79.8,96.3,1963,1,5,0,0.917,0.77,10,7,58.6,1,0.266,0,0,informational,1
q0280,local seo for small business,https://example0280.com/page-7,13,41.6,33.7,1320,1,3,0,0.716,0.742,12,8,45.7,1,0.18,1,0,informational,1
q0280,local seo for small business,https://example0280.com/page-8,22,68.6,77.3,1440,0,2,0,0.33,0.348,15,2,79.6,1,0.356,0,0,commercial,0
q0280,local seo for small business,https://example0280.com/page-9,6,65.5,76.3,2427,0,4,0,0.905,0.975,10,12,76.2,1,0.374,0,0,commercial,1
q0280,local seo for small business,https://example0280.com/page-10,16,55.3,70.0,1677,0,2,0,0.546,0.534,14,3,57.2,1,0.425,0,0,informational,0
q0280,local seo for small business,https://example0280.com/page-11,14,68.9,59.2,1707,0,5,0,0.666,0.728,12,9,75.0,1,0.303,0,1,informational,0
q0280,local seo for small business,https://example0280.com/page-12,8,49.0,46.7,904,1,4,0,0.583,0.572,12,13,63.2,1,0.301,0,0,informational,1
q0280,local seo for small business,https://example0280.com/page-13,10,69.8,76.3,2021,0,5,0,0.521,0.697,11,13,82.7,1,0.353,1,0,transactional,0
q0280,local seo for small business,https://example0280.com/page-14,15,63.3,67.8,1269,1,1,0,0.28,0.114,13,3,53.1,1,0.27,0,1,commercial,0
q0280,local seo for small business,https://example0280.com/page-15,16,75.4,59.3,1582,1,2,0,0.28,0.297,15,4,44.7,1,0.294,1,0,commercial,1
q0280,local seo for small business,https://example0280.com/page-16,14,34.4,48.2,984,1,2,1,0.487,0.507,15,9,43.4,1,0.211,0,0,commercial,0
q0280,local seo for small business,https://example0280.com/page-17,12,68.3,62.4,1269,1,5,0,0.452,0.333,13,9,56.2,1,0.371,0,1,commercial,0
q0280,local seo for small business,https://example0280.com/page-18,10,68.9,60.3,2542,1,0,1,0.365,0.261,14,6,34.6,1,0.302,0,0,informational,0
q0281,what is a service area business,https://example0281.com/page-0,10,89.5,87.3,1151,0,5,0,0.996,1.0,165,14,72.5,1,0.305,1,0,informational,1
q0281,what is a service area business,https://example0281.com/page-1,12,63.5,66.3,1325,0,4,1,0.657,0.722,179,7,62.2,1,0.29,0,0,transactional,0
q0281,what is a service area business,https://example0281.com/page-2,14,63.5,71.6,1709,1,4,1,0.539,0.641,169,7,70.9,1,0.437,1,0,transactional,0
q0281,what is a service area business,https://example0281.com/page-3,13,68.2,82.2,2467,1,7,1,0.461,0.449,189,12,51.0,1,0.35,1,0,commercial,0
q0281,what is a service area business,https://example0281.com/page-4,2,78.2,91.7,1042,1,6,0,0.982,1.0,129,15,74.6,1,0.379,0,0,commercial,1
q0281,what is a service area business,https://example0281.com/page-5,5,59.9,60.2,2308,1,2,1,0.766,0.755,139,10,74.9,1,0.264,0,0,informational,1
q0281,what is a service area business,https://example0281.com/page-6,13,50.9,53.7,1960,1,0,0,0.588,0.808,203,5,51.4,1,0.362,0,0,informational,0
q0281,what is a service area business,https://example0281.com/page-7,12,62.7,52.2,2525,1,2,0,0.31,0.209,207,4,51.5,1,0.199,1,0,transactional,0
q0281,what is a service area business,https://example0281.com/page-8,7,80.2,89.4,938,1,3,1,0.614,0.515,166,9,50.6,0,0.277,0,0,informational,0
q0281,what is a service area business,https://example0281.com/page-9,5,61.4,71.9,1123,1,2,0,0.645,0.598,158,8,53.5,1,0.292,1,0,informational,0
q0281,what is a service area business,https://example0281.com/page-10,7,44.7,29.7,1347,1,7,0,0.796,0.644,158,11,58.1,1,0.264,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-0,7,58.8,53.0,836,0,1,1,0.415,0.737,353,4,95.0,1,0.371,1,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-1,22,58.9,61.8,829,1,4,0,0.387,0.197,461,8,70.7,1,0.317,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-2,9,52.3,57.0,1699,0,3,0,0.411,0.397,421,9,62.0,1,0.132,0,0,transactional,0
q0282,google business profile optimization,https://example0282.com/page-3,9,56.6,63.3,1135,1,4,1,0.5,0.517,358,10,57.3,1,0.217,0,0,transactional,0
q0282,google business profile optimization,https://example0282.com/page-4,6,75.6,74.7,1976,1,5,0,0.585,0.784,383,14,57.5,1,0.317,0,0,informational,1
q0282,google business profile optimization,https://example0282.com/page-5,21,67.5,84.7,1695,1,3,1,0.429,0.347,397,7,75.0,1,0.344,0,0,commercial,0
q0282,google business profile optimization,https://example0282.com/page-6,11,60.4,64.8,1975,1,3,0,0.773,0.766,408,13,51.5,1,0.311,0,1,informational,0
q0282,google business profile optimization,https://example0282.com/page-7,17,73.1,71.2,2806,0,0,1,0.394,0.656,457,9,82.4,1,0.303,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-8,9,72.1,81.2,1680,1,1,0,0.674,0.633,327,6,60.8,1,0.247,0,0,commercial,0
q0282,google business profile optimization,https://example0282.com/page-9,11,46.1,37.9,1268,0,0,0,0.781,0.626,416,13,84.1,1,0.078,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-10,10,67.1,58.4,2179,1,2,0,0.669,0.977,406,13,60.3,1,0.279,0,0,informational,1
q0282,google business profile optimization,https://example0282.com/page-11,13,77.0,78.7,2744,0,2,0,0.579,0.27,397,6,64.0,1,0.345,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-12,16,70.5,53.9,2021,1,2,0,0.465,0.388,411,12,70.8,1,0.463,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-13,9,68.5,65.4,2281,0,2,1,0.533,0.657,403,4,65.5,1,0.332,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-14,6,62.0,65.4,1718,1,0,1,0.837,0.893,345,13,58.4,1,0.246,1,0,commercial,1
q0282,google business profile optimization,https://example0282.com/page-15,12,45.8,55.8,1874,0,5,0,0.53,0.503,399,8,52.0,1,0.347,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-16,11,70.2,69.4,1605,0,2,0,0.72,0.512,354,8,59.4,1,0.372,0,1,commercial,0
q0282,google business profile optimization,https://example0282.com/page-17,11,50.8,61.0,751,1,4,0,0.624,0.644,397,4,46.6,1,0.241,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-18,9,53.5,43.1,1504,1,4,1,0.639,0.496,416,12,53.8,1,0.122,0,0,commercial,0
q0282,google business profile optimization,https://example0282.com/page-19,5,61.7,63.5,1728,1,2,0,0.542,0.523,389,6,64.7,1,0.233,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-20,13,65.3,73.3,1247,1,7,0,0.636,0.544,455,10,40.2,1,0.314,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-21,10,80.8,92.5,2415,0,2,1,0.589,0.538,359,4,51.8,1,0.342,0,1,commercial,0
q0282,google business profile optimization,https://example0282.com/page-22,9,48.9,44.9,2137,1,6,1,0.808,0.744,365,12,62.2,1,0.288,0,0,commercial,1
q0282,google business profile optimization,https://example0282.com/page-23,5,86.0,94.0,2152,1,2,1,0.748,0.963,331,15,50.3,1,0.416,0,0,commercial,0
q0282,google business profile optimization,https://example0282.com/page-24,10,62.3,75.8,1240,1,3,1,0.596,0.969,392,10,36.7,1,0.112,0,0,transactional,0
q0282,google business profile optimization,https://example0282.com/page-25,9,61.7,55.9,1751,1,2,0,0.676,0.607,363,10,49.3,1,0.279,0,0,commercial,0
q0282,google business profile optimization,https://example0282.com/page-26,21,50.1,56.2,992,1,1,0,0.462,0.683,478,10,44.1,1,0.278,0,0,informational,0
q0282,google business profile optimization,https://example0282.com/page-27,12,47.8,42.9,1200,0,1,1,0.553,0.38,455,11,82.3,1,0.357,0,0,commercial,0
q0283,espresso grind size guide,https://example0283.com/page-0,12,47.8,42.8,772,1,4,0,0.599,0.525,694,6,68.9,1,0.135,1,0,commercial,0
q0283,espresso grind size guide,https://example0283.com/page-1,9,57.7,53.1,1539,0,6,0,0.484,0.475,587,4,63.5,1,0.333,1,0,transactional,0
